id,name,sku,price,regular_price,sale_price,currency,in_stock,categories,permalink,short_description,description,images,local_images
6607,Handmade Applique Work Bed Sheet,,4250.0,5500.0,4250.0,PKR,False,Trendy &amp; Versatile Bed Sheets,https://sindhhandicrafts.com/product/applic-bed-sheet-design/,,"Sindhi Applic Bed Sheet Design (with 2 Pillow Covers) Fancy Applique Hand Work on Bedsheet and Pillow Covers Material: Premium Soft Cotton Suitable for Double/ King size bed Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/07/Applique-Bedsheet-16a.jpg?v=1753263259 | https://sindhhandicrafts.com/wp-content/uploads/2025/07/Applique-Bedsheet-16b.jpg?v=1753263265,
6606,Handmade Applique Work Bed Sheet,,4250.0,5500.0,4250.0,PKR,False,Trendy &amp; Versatile Bed Sheets,https://sindhhandicrafts.com/product/applique-work-bedsheets/,,"Applique Work Bedsheets (with 2 Pillow Covers) Fancy Applique Hand Work on Bedsheet and Pillow Covers Material: Premium Soft Cotton Suitable for Double/ King size bed Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/07/Applique-Bedsheet-20a.jpg?v=1761588691 | https://sindhhandicrafts.com/wp-content/uploads/2025/07/Applique-Bedsheet-20b.jpg?v=1761588694,
7043,Wooden Jewelry Box (Large),,1950.0,2500.0,1950.0,PKR,True,Classy Jewelry Boxes,https://sindhhandicrafts.com/product/wooden-jewelry-box-design/,,"Handmade Wooden Jewelry Box Design Lacquer Art Single compartment Size: 5 x 8 inches Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/10/Jewelry-Box-20a.jpg?v=1759692605 | https://sindhhandicrafts.com/wp-content/uploads/2025/10/Jewelry-Box-20b.jpg?v=1759692608,
6931,Metal Beaded Jewel Case,,1200.0,1500.0,1200.0,PKR,False,Classy Jewelry Boxes,https://sindhhandicrafts.com/product/jewellery-box-online-pakistan/,,"Handcrafted Jewellery Box Online Pakistan Set of 3 Pcs Metal Beaded Unique Gift Size : 3×2 / 2.50×1.50 / 2×1 inches Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/01/Metal-Beaded-Jewel-Case-4a.jpg?v=1757248491 | https://sindhhandicrafts.com/wp-content/uploads/2024/01/Metal-Beaded-Jewel-Case-4b.jpg?v=1757248495,
6932,Metal Beaded Jewel Case,,1200.0,1500.0,1200.0,PKR,True,Classy Jewelry Boxes,https://sindhhandicrafts.com/product/metal-beaded-jewel-case/,,"Handmade Metal Beaded Jewel Case Set of 3 Pcs Metal Beaded Unique Gift Size : 3×2 / 2.50×1.50 / 2×1 inches Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/01/Metal-Beaded-Jewel-Case-3a.jpg?v=1757248484 | https://sindhhandicrafts.com/wp-content/uploads/2024/01/Metal-Beaded-Jewel-Case-3b.jpg?v=1757248488,
6933,Metal Beaded Jewel Case,,1200.0,1500.0,1200.0,PKR,True,Classy Jewelry Boxes,https://sindhhandicrafts.com/product/fancy-jewellery-box/,,"Handcrafted Fancy Jewellery Box Pakistan Set of 3 Pcs Metal Beaded Unique Gift Size : 3×2 / 2.50×1.50 / 2×1 inches Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/01/Metal-Beaded-Jewel-Case-2a.jpg?v=1757248477 | https://sindhhandicrafts.com/wp-content/uploads/2024/01/Metal-Beaded-Jewel-Case-2b.jpg?v=1757248481,
6934,Metal Beaded Jewel Case,,1200.0,1500.0,1200.0,PKR,True,Classy Jewelry Boxes,https://sindhhandicrafts.com/product/jewellery-box-designs-handmade/,,"Jewellery Box Designs Handmade Set of 3 Pcs Metal Beaded Unique Gift Size : 3×2 / 2.50×1.50 / 2×1 inches Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/01/Metal-Beaded-Jewel-Case-1a.jpg?v=1757248470 | https://sindhhandicrafts.com/wp-content/uploads/2024/01/Metal-Beaded-Jewel-Case-1b.jpg?v=1757248474,
3555,Wooden Jewelry Box (Large),,1950.0,2500.0,1950.0,PKR,True,Classy Jewelry Boxes,https://sindhhandicrafts.com/product/wooden-jewelry-box-designs/,,"Wooden Jewelry Box Designs Lacquer Art Single compartment Size: 5 x 8 inches Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/01/Jewelry-Box-21a.jpg?v=1759692034 | https://sindhhandicrafts.com/wp-content/uploads/2024/01/Jewelry-Box-12b.jpg?v=1757448320,
3554,Wooden Jewelry Box (Large),,1950.0,2500.0,1950.0,PKR,True,Classy Jewelry Boxes,https://sindhhandicrafts.com/product/fancy-jewelry-boxes/,,"Fancy Jewelry Boxes at our store Lacquer Art Single compartment Size: 5 x 8 inches Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/01/Jewelry-Box-18a.jpg?v=1759691926 | https://sindhhandicrafts.com/wp-content/uploads/2024/01/Jewelry-Box-11b.jpg?v=1757448312,
3552,Wooden Jewelry Box (Medium),,1200.0,1500.0,1200.0,PKR,True,Classy Jewelry Boxes,https://sindhhandicrafts.com/product/jewelry-box-design/,,"Traditional Jewelry Box Design Lacquer Art Single compartment Size: Width 4″,Length 6″ Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/01/Jewelry-Box-14a.jpg?v=1757447459 | https://sindhhandicrafts.com/wp-content/uploads/2024/01/Jewelry-Box-14b.jpg?v=1757447463,
3543,Wooden Jewelry Box (Medium),,1200.0,1500.0,1200.0,PKR,True,Classy Jewelry Boxes,https://sindhhandicrafts.com/product/classy-jewelry-box/,,"Classy Jewelry Box Lacquer Art Single compartment Size: Width 4″,Length 6″ Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/01/Jewelry-Box-15a.jpg?v=1757447466 | https://sindhhandicrafts.com/wp-content/uploads/2024/01/Jewelry-Box-15b.jpg?v=1757447470,
3522,Wooden Jewelry Box (Medium),,1200.0,1500.0,1200.0,PKR,False,Classy Jewelry Boxes,https://sindhhandicrafts.com/product/jewellery-box-online/,,"Wooden Jewellery Box Online Lacquer Art Single compartment Size: Width 4″,Length 6″ Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/01/Jewelry-Box-16a.jpg?v=1757447473 | https://sindhhandicrafts.com/wp-content/uploads/2024/01/Jewelry-Box-16b.jpg?v=1757447476,
8141,Crochet Tea Coaster Set (Handmade),,1250.0,1700.0,1250.0,PKR,True,Home Decor,https://sindhhandicrafts.com/product/handmade-tea-coaster/,,"Handmade Tea Coaster set Number of Pieces- 4 per set Handcrafted Design Crochet Thread Work Art Shape: Square Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2026/06/Crochet-Tea-Coaster-set-2a.jpg?v=1780815903 | https://sindhhandicrafts.com/wp-content/uploads/2026/06/Crochet-Tea-Coaster-set-2b.jpg?v=1780815907,
8140,Crochet Tea Coaster Set (Handmade),,1250.0,1700.0,1250.0,PKR,True,Home Decor,https://sindhhandicrafts.com/product/crochet-tea-coaster/,,"Crochet Tea Coaster set Number of Pieces- 4 per set Handcrafted Design Crochet Thread Work Art Shape: Square Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2026/06/Crochet-Tea-Coaster-set-1a.jpg?v=1780815805 | https://sindhhandicrafts.com/wp-content/uploads/2026/06/Crochet-Tea-Coaster-set-1b.jpg?v=1780815809,
7833,Traditional Print Tea Coaster Set,,1250.0,1700.0,1250.0,PKR,True,Home Decor,https://sindhhandicrafts.com/product/tea-coaster-online/,,"Classic Tea Coaster Online Number of Pieces- 6 per set Traditional Print Table Decoration & Accessories Type: Mats & Pads Style: Ancient Art Design theme: Flowers series Material: Ply Wood Shape: Round Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/02/Tea-Coaster-6a.jpg?v=1771951643,
5626,5 piece Aari Work Embroidery Cushion Covers,,2450.0,3000.0,2450.0,PKR,True,Home Decor,https://sindhhandicrafts.com/product/sindhi-cushion-covers/,,"Sindhi Cushion Covers with Traditional Embroidery Number of Pieces- 5 per set Size(Approx) – LxW = 15 x 15 inches Stuff: Cotton Embroidery Type- Aari Embroidered with Sitara Work Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/03/5pc-Cushion-Cover-6.jpg?v=1741105254,
5625,5 piece Aari Work Embroidery Cushion Covers,,2450.0,3000.0,2450.0,PKR,True,Home Decor,https://sindhhandicrafts.com/product/sofa-cushion-covers/,,"Sofa Cushion Covers with Traditional Embroidery Number of Pieces- 5 per set Size(Approx) – LxW = 15 x 15 inches Stuff: Cotton Embroidery Type- Aari Embroidered with Sitara Work Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen",https://sindhhandicrafts.com/wp-content/uploads/2025/03/5pc-Cushion-Cover-7.jpg?v=1741105261,
3627,Traditional Print Tea Coaster Set,,1250.0,1700.0,1250.0,PKR,True,Home Decor,https://sindhhandicrafts.com/product/tea-coaster-set/,,"Tea Coaster set Number of Pieces- 6 per set Traditional Print Table Decoration & Accessories Type: Mats & Pads Style: Ancient Art Design theme: Flowers series Material: Ply Wood Shape: Round Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/02/Tea-Coaster-8a.jpg?v=1771951660,
3626,Traditional Print Tea Coaster Set,,1250.0,1700.0,1250.0,PKR,True,Home Decor,https://sindhhandicrafts.com/product/tea-coaster-design/,,"Sindhi Tea Coaster Design Number of Pieces- 8 per set Traditional Print Table Decoration & Accessories Type: Mats & Pads Style: Ancient Art Design theme: Flowers series Material: Ply Wood Shape: Round Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/02/Tea-Coaster-7a.jpg?v=1771951653,
3625,Hand Painted Tea Coaster Set,,1450.0,2000.0,1450.0,PKR,True,Home Decor,https://sindhhandicrafts.com/product/tea-coaster/,,"Tea Coaster Number of Pieces- 7 per set Fully Hand Painted Table Decoration & Accessories Type: Mats & Pads Style: Creative & Hand Painted Design theme: Flowers series Material: Wood Shape: Round Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/02/Tea-Coaster-9.jpg?v=1772251563,
3619,Pair of Handmade Fancy Wind Chimes,,1550.0,2000.0,1550.0,PKR,True,Home Decor,https://sindhhandicrafts.com/product/wind-chimes-online-shopping-in-pakistan/,,"Colorful Wind Chimes Online Shopping in Pakistan Number of Pieces- 2 per set Fully Hand Embroidery Beads on string- Steel bell in bottom Cylindrical hard cloth bucket covered with hand embroidery.- Wooden bucket caps (A set of 2 Pieces) Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/02/Wall-Hanging-1b.jpg?v=1730258552 | https://sindhhandicrafts.com/wp-content/uploads/2024/02/Wall-Hanging-1a.jpg?v=1730258549,
3620,Pair of Handmade Fancy Wind Chimes,,1550.0,2000.0,1550.0,PKR,True,Home Decor,https://sindhhandicrafts.com/product/wind-chimes/,,"Colorful Wind Chimes Number of Pieces- 2 per set Fully Hand Embroidery Beads on string- Steel bell in bottom Cylindrical hard cloth bucket covered with hand embroidery.- Wooden bucket caps (A set of 2 Pieces) Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/02/Wall-Hanging-2b.jpg?v=1730258558 | https://sindhhandicrafts.com/wp-content/uploads/2024/02/Wall-Hanging-2a.jpg?v=1730258555,
7648,Embroidered Ladies Purse,,490.0,750.0,490.0,PKR,False,"Trendy Bags, Clutches, Purses &amp; Wallets for women",https://sindhhandicrafts.com/product/embroidery-purse-designs/,,"Sindhi Embroidery Purse Designs for Women 1 Zipper inside Easy to Carry Good idea for Gifts, Birthdays and Wedding etc. Size: 8 ×4 inches Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/03/Ladies-Purse-49.jpg?v=1766297665,
7647,Embroidered Ladies Purse,,490.0,750.0,490.0,PKR,True,"Trendy Bags, Clutches, Purses &amp; Wallets for women",https://sindhhandicrafts.com/product/traditional-purse-for-women/,,"Traditional Purse for Women 1 Zipper inside Easy to Carry Good idea for Gifts, Birthdays and Wedding etc. Size: 8 ×4 inches Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/03/Ladies-Purse-50.jpg?v=1766297668,
6491,Hand Embroidered Ladies Wallet,,390.0,650.0,390.0,PKR,False,"Trendy Bags, Clutches, Purses &amp; Wallets for women",https://sindhhandicrafts.com/product/wallet-for-girls/,,"Hand Embroidered Wallet for Girls Multi-Color Embroidered Design 2 Zipper Compartment with External Multi-Color Embroidered Design Easy to Carry Good idea for Gifts, Birthdays and Wedding etc. Size: 8 ×4 inches Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/02/Wallet-57a.jpg?v=1752176670 | https://sindhhandicrafts.com/wp-content/uploads/2025/02/Wallet-57b.jpg?v=1752176675,
6490,Hand Embroidered Ladies Wallet,,390.0,650.0,390.0,PKR,False,"Trendy Bags, Clutches, Purses &amp; Wallets for women",https://sindhhandicrafts.com/product/balochi-wallet/,,"Hand Embroidered Balochi Wallet for Ladies Multi-Color Embroidered Design 2 Zipper Compartment with External Multi-Color Embroidered Design Easy to Carry Good idea for Gifts, Birthdays and Wedding etc. Size: 8 ×4 inches Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/02/Wallet-56a.jpg?v=1752176657 | https://sindhhandicrafts.com/wp-content/uploads/2025/02/Wallet-56b.jpg?v=1752176662,
6489,Hand Embroidered Ladies Wallet,,390.0,650.0,390.0,PKR,True,"Trendy Bags, Clutches, Purses &amp; Wallets for women",https://sindhhandicrafts.com/product/sindhi-wallet/,,"Hand Embroidered Sindhi Wallet for Ladies Multi-Color Embroidered Design 2 Zipper Compartment with External Multi-Color Embroidered Design Easy to Carry Good idea for Gifts, Birthdays and Wedding etc. Size: 8 ×4 inches Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/02/Wallet-55a.jpg?v=1752176646 | https://sindhhandicrafts.com/wp-content/uploads/2025/02/Wallet-55b.jpg?v=1752176652,
6384,Crochet Handbag (Handmade),,4800.0,6000.0,4800.0,PKR,True,"Trendy Bags, Clutches, Purses &amp; Wallets for women",https://sindhhandicrafts.com/product/crochet-bag-design/,,"Classic Crochet Bag Design for Women Beautiful Handmade Design Large Capacity Tote with Floral Embroidery Lightweight Polyester with Floral Pattern Perfect for Daily, Casual Use Size approx: 12 inch Width, 11 inch Length Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/06/Crochet-Bag-2a.jpg?v=1749639917 | https://sindhhandicrafts.com/wp-content/uploads/2025/06/Crochet-Bag-2b.jpg?v=1749639923,
6383,Crochet Handbag (Handmade),,4800.0,6000.0,4800.0,PKR,True,"Trendy Bags, Clutches, Purses &amp; Wallets for women",https://sindhhandicrafts.com/product/crochet-bag/,,"Elegant Crochet Bag for Women Beautiful Handmade Design Large Capacity Tote with Floral Embroidery Lightweight Polyester with Floral Pattern Perfect for Daily, Casual Use Size approx: 12 inch Width, 11 inch Length Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/06/Crochet-Bag-1a.jpg?v=1749639904 | https://sindhhandicrafts.com/wp-content/uploads/2025/06/Crochet-Bag-1b.jpg?v=1749639911,
6164,D Shape Embroidered Clutch,,390.0,650.0,390.0,PKR,True,"Trendy Bags, Clutches, Purses &amp; Wallets for women",https://sindhhandicrafts.com/product/embroidered-clutch/,,"Embroidered Clutch for Girls Multi-Color Embroidered Design Outer material is made up of multicolored thread work with faux mirrors Inner material is of non woven stuff with zipper Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/03/Clutch-20.jpg?v=1746903101,
6157,Embroidered Ladies Purse,,490.0,750.0,490.0,PKR,False,"Trendy Bags, Clutches, Purses &amp; Wallets for women",https://sindhhandicrafts.com/product/hand-purse-for-women/,,"Unique Hand Purse For Women 1 Zipper inside Easy to Carry Good idea for Gifts, Birthdays and Wedding etc. Size: 8 ×4 inches Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2024/03/Ladies-Purse-53.jpg?v=1766297679,
6140,Colorful Embroidered Purse for Girls,,390.0,650.0,390.0,PKR,False,"Trendy Bags, Clutches, Purses &amp; Wallets for women",https://sindhhandicrafts.com/product/kids-purse-design/,,"Glowing Kids Purse Design Ideal for use birthday parties, wedding functions and festivals like Eid Size (Approx): 6″ x 6.5″ With Shoulder Strap This Product is Machine stitched Disclaimer– Due to difference in screen settings across devices as well as photographic lighting sources, actual colors of the product might slightly vary compared to how they are visible on your screen.",https://sindhhandicrafts.com/wp-content/uploads/2025/05/kids-purse-16.jpg?v=1746465315,
